match_id,date,patch,team,player,champion,role,case_context,op_losing_team,winning_opponent,key_rune,key_rune_usage_rate,champion_role_games,item_signature,item_inventory,rare_items,unusual_rune_flag,rare_item_flag,exception_note
LFL/2026 Season/Spring Playoffs_Round 1_5_2,2026-05-13 17:08:00,26.09,Esprit Shōnen,Leny,Ambessa,Top,winning_opponent,Ici Japon Corp. Esport,Esprit Shōnen,Grasp of the Undying,0.8023255813953488,86,Mercury's Treads + Ruby Crystal + Spear of Shojin,"Mercury's Treads, Ruby Crystal, Spear of Shojin, Death's Dance, Long Sword, Eclipse","Ruby Crystal, Long Sword",False,True,rare item(s): Ruby Crystal:3.5%(3/86); Long Sword:19.8%(17/86)
LFL/2026 Season/Spring Playoffs_Round 1_5_2,2026-05-13 17:08:00,26.09,Esprit Shōnen,xKenzuke,Hwei,Mid,winning_opponent,Ici Japon Corp. Esport,Esprit Shōnen,Deathfire Touch,0.6153846153846154,39,Rabadon's Deathcap + Blackfire Torch + Zhonya's Hourglass,"Rabadon's Deathcap, Blackfire Torch, Zhonya's Hourglass, Liandry's Torment, Dark Seal, Crimson Lucidity",Zhonya's Hourglass,False,True,rare item(s): Zhonya's Hourglass:15.4%(6/39)
LFL/2026 Season/Spring Playoffs_Round 1_5_2,2026-05-13 17:08:00,26.09,Esprit Shōnen,Booshi,Ashe,Bot,winning_opponent,Ici Japon Corp. Esport,Esprit Shōnen,Lethal Tempo,0.9938271604938271,162,Doran's Blade + Kraken Slayer + Runaan's Hurricane,"Doran's Blade, Kraken Slayer, Runaan's Hurricane, Hexoptics C44, Lord Dominik's Regards, Cloak of Agility",Runaan's Hurricane,False,True,rare item(s): Runaan's Hurricane:4.3%(7/162)
TCL/2026 Season/Spring Split_Week 6_5_1,2026-05-15 14:31:00,26.09,Team Phoenix (Turkish Team),Hecabrand,Anivia,Top,winning_opponent,Ozarox Esports,Team Phoenix (Turkish Team),Electrocute,0.3548387096774194,31,Needlessly Large Rod + Hextech Rocketbelt + Seeker's Armguard,"Needlessly Large Rod, Hextech Rocketbelt, Seeker's Armguard, Verdant Barrier, Boots of Swiftness, Rod of Ages","Needlessly Large Rod, Hextech Rocketbelt, Seeker's Armguard, Verdant Barrier",False,True,rare item(s): Needlessly Large Rod:16.1%(5/31); Hextech Rocketbelt:12.9%(4/31); Seeker's Armguard:3.2%(1/31); Verdant Barrier:3.2%(1/31)
TCL/2026 Season/Spring Split_Week 6_5_1,2026-05-15 14:31:00,26.09,Team Phoenix (Turkish Team),meto,Jarvan IV,Jungle,winning_opponent,Ozarox Esports,Team Phoenix (Turkish Team),Conqueror,0.995260663507109,211,Sterak's Gage + Spectre's Cowl + Death's Dance,"Sterak's Gage, Spectre's Cowl, Death's Dance, Sundered Sky, Plated Steelcaps","Sterak's Gage, Spectre's Cowl, Death's Dance",False,True,rare item(s): Sterak's Gage:4.7%(10/211); Spectre's Cowl:3.3%(7/211); Death's Dance:6.2%(13/211)
TCL/2026 Season/Spring Split_Week 6_5_1,2026-05-15 14:31:00,26.09,Team Phoenix (Turkish Team),SmallBugi,Orianna,Mid,winning_opponent,Ozarox Esports,Team Phoenix (Turkish Team),Summon Aery,0.3944954128440367,109,Rabadon's Deathcap + Dark Seal + Shattered Armguard,"Rabadon's Deathcap, Dark Seal, Shattered Armguard, Luden's Echo, Spellslinger's Shoes, Shadowflame",Shattered Armguard,False,True,rare item(s): Shattered Armguard:10.1%(11/109)
TCL/2026 Season/Spring Split_Week 6_5_1,2026-05-15 14:31:00,26.09,Team Phoenix (Turkish Team),Raen1,Ezreal,Bot,winning_opponent,Ozarox Esports,Team Phoenix (Turkish Team),Lethal Tempo,0.897119341563786,243,Frozen Heart + Muramana + Trinity Force,"Frozen Heart, Muramana, Trinity Force, Serylda's Grudge, Endless Hunger, Null-Magic Mantle","Frozen Heart, Null-Magic Mantle",False,True,rare item(s): Frozen Heart:0.8%(2/243); Null-Magic Mantle:0.4%(1/243)
TCL/2026 Season/Spring Split_Week 6_5_1,2026-05-15 14:31:00,26.09,Team Phoenix (Turkish Team),Bmoooo,Bard,Support,winning_opponent,Ozarox Esports,Team Phoenix (Turkish Team),Electrocute,0.945273631840796,201,Locket of the Iron Solari + Boots of Swiftness + Bloodsong,"Locket of the Iron Solari, Boots of Swiftness, Bloodsong, Dead Man's Plate, Fiendish Codex, Forbidden Idol","Fiendish Codex, Forbidden Idol",False,True,rare item(s): Fiendish Codex:3.5%(7/201); Forbidden Idol:9.5%(19/201)
LPL/2026 Season/Split 2_Week 7_9_1,2026-05-16 09:11:00,26.09,ThunderTalk Gaming,Keshi,K'Sante,Top,winning_opponent,EDward Gaming,ThunderTalk Gaming,Grasp of the Undying,0.7861635220125787,159,"Jak'Sho, The Protean + Kaenic Rookern + Randuin's Omen","Jak'Sho, The Protean, Kaenic Rookern, Randuin's Omen, Mercury's Treads, Control Ward",Randuin's Omen,False,True,rare item(s): Randuin's Omen:8.8%(14/159)
LPL/2026 Season/Split 2_Week 7_9_1,2026-05-16 09:11:00,26.09,ThunderTalk Gaming,Junhao,Xin Zhao,Jungle,winning_opponent,EDward Gaming,ThunderTalk Gaming,Conqueror,0.991701244813278,241,Sundered Sky + Black Cleaver + Hexdrinker,"Sundered Sky, Black Cleaver, Hexdrinker, Mercury's Treads, Caulfield's Warhammer","Hexdrinker, Caulfield's Warhammer",False,True,rare item(s): Hexdrinker:6.2%(15/241); Caulfield's Warhammer:6.6%(16/241)
LPL/2026 Season/Split 2_Week 7_9_1,2026-05-16 09:11:00,26.09,ThunderTalk Gaming,Heru,Annie,Mid,winning_opponent,EDward Gaming,ThunderTalk Gaming,Electrocute,0.4523809523809524,126,Malignance + Hextech Rocketbelt + Seeker's Armguard,"Malignance, Hextech Rocketbelt, Seeker's Armguard, Swiftmarch, Amplifying Tome","Seeker's Armguard, Amplifying Tome",False,True,rare item(s): Seeker's Armguard:5.6%(7/126); Amplifying Tome:15.1%(19/126)
LPL/2026 Season/Split 2_Week 7_9_1,2026-05-16 09:11:00,26.09,ThunderTalk Gaming,Ahn,Ashe,Bot,winning_opponent,EDward Gaming,ThunderTalk Gaming,Lethal Tempo,0.9938271604938271,162,Infinity Edge + Kraken Slayer + Mortal Reminder,"Infinity Edge, Kraken Slayer, Mortal Reminder, Runaan's Hurricane",Runaan's Hurricane,False,True,rare item(s): Runaan's Hurricane:4.3%(7/162)
LPL/2026 Season/Split 2_Week 7_9_1,2026-05-16 09:11:00,26.09,ThunderTalk Gaming,Feather,Seraphine,Support,winning_opponent,EDward Gaming,ThunderTalk Gaming,Summon Aery,0.9580838323353293,167,Mikael's Blessing + Echoes of Helia + Ionian Boots of Lucidity,"Mikael's Blessing, Echoes of Helia, Ionian Boots of Lucidity, Dream Maker, Tear of the Goddess, Faerie Charm",Faerie Charm,False,True,rare item(s): Faerie Charm:5.4%(9/167)
Hitpoint Masters/2026 Season/Spring Split_Week 4_4_1,2026-05-16 16:46:00,26.10,Nightbirds,SLT,Vayne,Top,winning_opponent,eSuba,Nightbirds,Lethal Tempo,0.9302325581395349,43,Stormrazor + Essence Reaver + Experimental Hexplate,"Stormrazor, Essence Reaver, Experimental Hexplate, Cloak of Agility, Berserker's Greaves, Doran's Blade",Doran's Blade,False,True,rare item(s): Doran's Blade:18.6%(8/43)
Hitpoint Masters/2026 Season/Spring Split_Week 4_4_1,2026-05-16 16:46:00,26.10,Nightbirds,Strode,Ezreal,Bot,winning_opponent,eSuba,Nightbirds,Lethal Tempo,0.9565217391304348,207,Doran's Blade + Tunneler + Serylda's Grudge,"Doran's Blade, Tunneler, Serylda's Grudge, Endless Hunger, Muramana, Trinity Force",Tunneler,False,True,rare item(s): Tunneler:11.1%(23/207)
Hitpoint Masters/2026 Season/Spring Split_Week 4_4_1,2026-05-16 16:46:00,26.10,Nightbirds,denyk,Nami,Support,winning_opponent,eSuba,Nightbirds,Summon Aery,1.0,102,Solstice Sleigh + Forbidden Idol + Shurelya's Battlesong,"Solstice Sleigh, Forbidden Idol, Shurelya's Battlesong, Imperial Mandate, Boots of Swiftness, Fiendish Codex","Shurelya's Battlesong, Boots of Swiftness, Fiendish Codex",False,True,rare item(s): Shurelya's Battlesong:14.7%(15/102); Boots of Swiftness:2.0%(2/102); Fiendish Codex:11.8%(12/102)
Nexus League/2026 Season/Spring Split_Week 6_8_1,2026-05-17 13:08:00,26.09,Lille Esport,Sukru,Renekton,Top,winning_opponent,Crystal Rose (French Team),Lille Esport,Conqueror,0.896551724137931,116,Death's Dance + Spear of Shojin + Pickaxe,"Death's Dance, Spear of Shojin, Pickaxe, Black Cleaver, Plated Steelcaps","Death's Dance, Pickaxe",False,True,rare item(s): Death's Dance:13.8%(16/116); Pickaxe:17.2%(20/116)
Nexus League/2026 Season/Spring Split_Week 6_8_1,2026-05-17 13:08:00,26.09,Lille Esport,Evangelyne,Corki,Bot,winning_opponent,Crystal Rose (French Team),Lille Esport,Conqueror,0.941747572815534,103,Trinity Force + Muramana + Black Cleaver,"Trinity Force, Muramana, Black Cleaver, Ruby Crystal, Doran's Blade","Black Cleaver, Ruby Crystal",False,True,rare item(s): Black Cleaver:3.9%(4/103); Ruby Crystal:2.9%(3/103)
Nexus League/2026 Season/Spring Split_Week 6_8_1,2026-05-17 13:08:00,26.09,Lille Esport,Satto,Nami,Support,winning_opponent,Crystal Rose (French Team),Lille Esport,Summon Aery,1.0,148,Solstice Sleigh + Imperial Mandate + Shurelya's Battlesong,"Solstice Sleigh, Imperial Mandate, Shurelya's Battlesong, Oblivion Orb, Boots of Swiftness","Shurelya's Battlesong, Oblivion Orb, Boots of Swiftness",False,True,rare item(s): Shurelya's Battlesong:12.2%(18/148); Oblivion Orb:19.6%(29/148); Boots of Swiftness:2.7%(4/148)
LES/2026 Season/Spring Split_Week 7_2_2,2026-05-20 17:54:00,26.10,Team Heretics Academy,Papiteero,Varus,Top,winning_opponent,Barça eSports,Team Heretics Academy,Press the Attack,0.5,32,Doran's Blade + Dusk and Dawn + Nashor's Tooth,"Doran's Blade, Dusk and Dawn, Nashor's Tooth, Berserker's Greaves, Needlessly Large Rod, Needlessly Large Rod","Nashor's Tooth, Berserker's Greaves, Needlessly Large Rod, Needlessly Large Rod",False,True,rare item(s): Nashor's Tooth:6.2%(2/32); Berserker's Greaves:3.1%(1/32); Needlessly Large Rod:12.5%(4/32); Needlessly Large Rod:12.5%(4/32)
LES/2026 Season/Spring Split_Week 7_2_2,2026-05-20 17:54:00,26.10,Team Heretics Academy,Lurox,Wukong,Jungle,winning_opponent,Barça eSports,Team Heretics Academy,Conqueror,0.9938271604938271,162,Sundered Sky + Trinity Force + Pickaxe,"Sundered Sky, Trinity Force, Pickaxe, Mercury's Treads, Phage, Glowing Mote","Pickaxe, Phage, Glowing Mote",False,True,rare item(s): Pickaxe:11.1%(18/162); Phage:5.6%(9/162); Glowing Mote:2.5%(4/162)
LES/2026 Season/Spring Split_Week 7_2_2,2026-05-20 17:54:00,26.10,Team Heretics Academy,Mercy9,Cassiopeia,Mid,winning_opponent,Barça eSports,Team Heretics Academy,Deathfire Touch,0.9318181818181818,132,Shattered Armguard + Seraph's Embrace + Rod of Ages,"Shattered Armguard, Seraph's Embrace, Rod of Ages, Chainlaced Crushers, Rylai's Crystal Scepter",Shattered Armguard,False,True,rare item(s): Shattered Armguard:6.1%(8/132)
LES/2026 Season/Spring Split_Week 7_2_2,2026-05-20 17:54:00,26.10,Team Heretics Academy,Batuuu,Rell,Support,winning_opponent,Barça eSports,Team Heretics Academy,Aftershock,0.7763157894736842,76,Celestial Opposition + Zeke's Convergence + Mercury's Treads,"Celestial Opposition, Zeke's Convergence, Mercury's Treads, Doran's Helm, Protoplasm Harness, Ruby Crystal",Doran's Helm,False,True,rare item(s): Doran's Helm:6.6%(5/76)
LJL/2026 Season/Spring Series_Week 4_2_1,2026-05-21 10:03:00,26.10,New Meta,HRK,Xin Zhao,Jungle,winning_opponent,Rising Gaming,New Meta,Conqueror,0.9326424870466321,193,Mercury's Treads + Titanic Hydra + Dusk and Dawn,"Mercury's Treads, Titanic Hydra, Dusk and Dawn, Haunting Guise",Haunting Guise,False,True,rare item(s): Haunting Guise:3.1%(6/193)
LJL/2026 Season/Spring Series_Week 4_2_1,2026-05-21 10:03:00,26.10,New Meta,Alps,Sylas,Mid,winning_opponent,Rising Gaming,New Meta,Conqueror,0.84375,32,Amplifying Tome + Hextech Rocketbelt + Refillable Potion,"Amplifying Tome, Hextech Rocketbelt, Refillable Potion, Riftmaker, Chainlaced Crushers, Doran's Shield","Amplifying Tome, Refillable Potion, Doran's Shield",False,True,rare item(s): Amplifying Tome:18.8%(6/32); Refillable Potion:6.2%(2/32); Doran's Shield:3.1%(1/32)
LJL/2026 Season/Spring Series_Week 4_2_1,2026-05-21 10:03:00,26.10,New Meta,uKyo,Karma,Support,winning_opponent,Rising Gaming,New Meta,Summon Aery,0.717391304347826,138,Ionian Boots of Lucidity + Echoes of Helia + Dream Maker,"Ionian Boots of Lucidity, Echoes of Helia, Dream Maker, Moonstone Renewer, Ruby Crystal, Glowing Mote","Ruby Crystal, Glowing Mote",False,True,rare item(s): Ruby Crystal:7.2%(10/138); Glowing Mote:8.7%(12/138)
LFL/2026 Season/Spring Playoffs_Round 2_3_2,2026-05-21 16:56:00,26.10,Galions,Carlsen,Renekton,Top,winning_opponent,Esprit Shōnen,Galions,Conqueror,0.8974358974358975,117,Steel Sigil + Black Cleaver + Mercury's Treads,"Steel Sigil, Black Cleaver, Mercury's Treads, Caulfield's Warhammer, Sterak's Gage, Spirit Visage","Caulfield's Warhammer, Spirit Visage",False,True,rare item(s): Caulfield's Warhammer:5.1%(6/117); Spirit Visage:11.1%(13/117)
LFL/2026 Season/Spring Playoffs_Round 2_3_2,2026-05-21 16:56:00,26.10,Galions,Thayger,Zaahen,Jungle,winning_opponent,Esprit Shōnen,Galions,Conqueror,1.0,23,Sundered Sky + Trinity Force + Death's Dance,"Sundered Sky, Trinity Force, Death's Dance, Control Ward, Hexdrinker, Mercury's Treads",Hexdrinker,False,True,rare item(s): Hexdrinker:13.0%(3/23)
LFL/2026 Season/Spring Playoffs_Round 2_3_2,2026-05-21 16:56:00,26.10,Galions,OMON,Annie,Mid,winning_opponent,Esprit Shōnen,Galions,Deathfire Touch,0.6226415094339622,106,Malignance + Crimson Lucidity + Dark Seal,"Malignance, Crimson Lucidity, Dark Seal, Cryptbloom, Rabadon's Deathcap","Cryptbloom, Rabadon's Deathcap",False,True,rare item(s): Cryptbloom:4.7%(5/106); Rabadon's Deathcap:14.2%(15/106)
LFL/2026 Season/Spring Playoffs_Round 2_3_2,2026-05-21 16:56:00,26.10,Galions,HARPOON,Ashe,Bot,winning_opponent,Esprit Shōnen,Galions,Lethal Tempo,0.9886363636363636,176,Doran's Bow + Phantom Dancer + Hexoptics C44,"Doran's Bow, Phantom Dancer, Hexoptics C44, Infinity Edge, Cloak of Agility, Last Whisper",Last Whisper,False,True,rare item(s): Last Whisper:9.7%(17/176)
LFL/2026 Season/Spring Playoffs_Round 2_3_2,2026-05-21 16:56:00,26.10,Galions,Zoelys,Seraphine,Support,winning_opponent,Esprit Shōnen,Galions,Summon Aery,0.98125,160,Dream Maker + Diadem of Songs + Echoes of Helia,"Dream Maker, Diadem of Songs, Echoes of Helia, Moonstone Renewer, Ionian Boots of Lucidity, Ruby Crystal",Ruby Crystal,False,True,rare item(s): Ruby Crystal:7.5%(12/160)
VCS/2026 Season/Summer Season_Week 2_5_2,2026-05-22 10:56:00,26.09,Saigon Warriors,Nern,Gnar,Top,winning_opponent,Saigon Dino,Saigon Warriors,Fleet Footwork,0.9090909090909091,165,Recurve Bow + Plated Steelcaps + Sterak's Gage,"Recurve Bow, Plated Steelcaps, Sterak's Gage, Trinity Force, Black Cleaver, Negatron Cloak",Recurve Bow,False,True,rare item(s): Recurve Bow:13.3%(22/165)
VCS/2026 Season/Summer Season_Week 2_5_2,2026-05-22 10:56:00,26.09,Saigon Warriors,j1n5,Skarner,Jungle,winning_opponent,Saigon Dino,Saigon Warriors,Grasp of the Undying,0.797752808988764,89,Bandlepipes + Protoplasm Harness + Unending Despair,"Bandlepipes, Protoplasm Harness, Unending Despair, Mercury's Treads, Kindlegem, Thornmail",Thornmail,False,True,rare item(s): Thornmail:6.7%(6/89)
VCS/2026 Season/Summer Season_Week 2_5_2,2026-05-22 10:56:00,26.09,Saigon Warriors,Aomine,Lucian,Bot,winning_opponent,Saigon Dino,Saigon Warriors,Press the Attack,0.9302325581395349,172,Mortal Reminder + Navori Flickerblade + Infinity Edge,"Mortal Reminder, Navori Flickerblade, Infinity Edge, Essence Reaver, Phage","Mortal Reminder, Phage",False,True,rare item(s): Mortal Reminder:16.9%(29/172); Phage:0.6%(1/172)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_2,2026-05-22 18:59:00,26.10,ZennIT Academy,Kalenz,Ornn,Top,winning_opponent,FUSE,ZennIT Academy,Grasp of the Undying,0.8392857142857143,56,Warden's Mail + Plated Steelcaps + Doran's Helm,"Warden's Mail, Plated Steelcaps, Doran's Helm, Unending Despair, Kaenic Rookern, Giant's Belt",Warden's Mail,False,True,rare item(s): Warden's Mail:12.5%(7/56)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_2,2026-05-22 18:59:00,26.10,ZennIT Academy,Xio,Hwei,Mid,winning_opponent,FUSE,ZennIT Academy,Deathfire Touch,0.3684210526315789,38,Rabadon's Deathcap + Shadowflame + Luden's Echo,"Rabadon's Deathcap, Shadowflame, Luden's Echo, Oblivion Orb, Void Staff, Immortal Path","Rabadon's Deathcap, Luden's Echo, Oblivion Orb, Void Staff, Immortal Path",False,True,rare item(s): Rabadon's Deathcap:15.8%(6/38); Luden's Echo:13.2%(5/38); Oblivion Orb:13.2%(5/38); Void Staff:13.2%(5/38); Immortal Path:2.6%(1/38)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_2,2026-05-22 18:59:00,26.10,ZennIT Academy,Khaydarin,Ashe,Bot,winning_opponent,FUSE,ZennIT Academy,Lethal Tempo,0.9886363636363636,176,Hexoptics C44 + Phantom Dancer + Bloodthirster,"Hexoptics C44, Phantom Dancer, Bloodthirster, Lord Dominik's Regards, Infinity Edge",Bloodthirster,False,True,rare item(s): Bloodthirster:5.7%(10/176)
North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2,2026-05-22 20:55:00,26.10,CCG Esports,Fiji,Yorick,Top,winning_opponent,NRG,CCG Esports,Grasp of the Undying,0.9259259259259259,54,Black Cleaver + Hullbreaker + Chain Vest,"Black Cleaver, Hullbreaker, Chain Vest, Maw of Malmortius, Plated Steelcaps, Null-Magic Mantle","Black Cleaver, Hullbreaker, Maw of Malmortius, Null-Magic Mantle",False,True,rare item(s): Black Cleaver:9.3%(5/54); Hullbreaker:5.6%(3/54); Maw of Malmortius:3.7%(2/54); Null-Magic Mantle:7.4%(4/54)
North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2,2026-05-22 20:55:00,26.10,CCG Esports,Dardoch,Jarvan IV,Jungle,winning_opponent,NRG,CCG Esports,Conqueror,1.0,166,Black Cleaver + Sundered Sky + Kindlegem,"Black Cleaver, Sundered Sky, Kindlegem, Death's Dance, Mercury's Treads, Null-Magic Mantle","Kindlegem, Death's Dance, Null-Magic Mantle",False,True,rare item(s): Kindlegem:2.4%(4/166); Death's Dance:10.2%(17/166); Null-Magic Mantle:3.6%(6/166)
North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2,2026-05-22 20:55:00,26.10,CCG Esports,AoJune,Galio,Mid,winning_opponent,NRG,CCG Esports,Stormraider's Surge,0.6551724137931034,58,Riftmaker + Hextech Rocketbelt + Hollow Radiance,"Riftmaker, Hextech Rocketbelt, Hollow Radiance, Dark Seal, Spellslinger's Shoes",Spellslinger's Shoes,False,True,rare item(s): Spellslinger's Shoes:15.5%(9/58)
North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2,2026-05-22 20:55:00,26.10,CCG Esports,Cody Sun,Zeri,Bot,winning_opponent,NRG,CCG Esports,Lethal Tempo,0.9375,32,Hexoptics C44 + Lord Dominik's Regards + Infinity Edge,"Hexoptics C44, Lord Dominik's Regards, Infinity Edge, Long Sword, Fiendhunter Bolts",Long Sword,False,True,rare item(s): Long Sword:15.6%(5/32)
LCP/2026 Season/Split 2 Playoffs_Round 1_1_2,2026-05-23 10:10:00,26.10,MVK Esports,Gury,Lee Sin,Jungle,winning_opponent,CTBC Flying Oyster,MVK Esports,Conqueror,1.0,123,Eclipse + Sundered Sky + Control Ward,"Eclipse, Sundered Sky, Control Ward, Plated Steelcaps, Guardian Angel, Long Sword",Long Sword,False,True,rare item(s): Long Sword:18.7%(23/123)
LCP/2026 Season/Split 2 Playoffs_Round 1_1_2,2026-05-23 10:10:00,26.10,MVK Esports,Seany,Aurora,Mid,winning_opponent,CTBC Flying Oyster,MVK Esports,Electrocute,0.9905660377358491,106,Shadowflame + Bloodletter's Curse + Hextech Rocketbelt,"Shadowflame, Bloodletter's Curse, Hextech Rocketbelt, Mejai's Soulstealer, Spellslinger's Shoes, Control Ward","Bloodletter's Curse, Mejai's Soulstealer, Control Ward",False,True,rare item(s): Bloodletter's Curse:0.9%(1/106); Mejai's Soulstealer:9.4%(10/106); Control Ward:14.2%(15/106)
LIT/2026 Season/Summer Promotion_Semifinals_2_3,2026-05-23 19:13:00,26.10,P11 Esports,Demo,Vayne,Top,winning_opponent,StoneHenge Esports,P11 Esports,Lethal Tempo,0.9302325581395349,43,Doran's Bow + Stormrazor + B. F. Sword,"Doran's Bow, Stormrazor, B. F. Sword, Plated Steelcaps, Essence Reaver, Experimental Hexplate",B. F. Sword,False,True,rare item(s): B. F. Sword:18.6%(8/43)
LIT/2026 Season/Summer Promotion_Semifinals_2_3,2026-05-23 19:13:00,26.10,P11 Esports,Keyross,Wukong,Jungle,winning_opponent,StoneHenge Esports,P11 Esports,Conqueror,0.9938271604938271,162,Sundered Sky + Trinity Force + Plated Steelcaps,"Sundered Sky, Trinity Force, Plated Steelcaps, Death's Dance, Guardian Angel, Kindlegem","Guardian Angel, Kindlegem",False,True,rare item(s): Guardian Angel:19.1%(31/162); Kindlegem:3.7%(6/162)
LIT/2026 Season/Summer Promotion_Semifinals_2_3,2026-05-23 19:13:00,26.10,P11 Esports,Budino,Hwei,Mid,winning_opponent,StoneHenge Esports,P11 Esports,Deathfire Touch,0.3684210526315789,38,Shattered Armguard + Needlessly Large Rod + Blackfire Torch,"Shattered Armguard, Needlessly Large Rod, Blackfire Torch, Spellslinger's Shoes, Liandry's Torment, Void Staff","Shattered Armguard, Void Staff",False,True,rare item(s): Shattered Armguard:5.3%(2/38); Void Staff:13.2%(5/38)
LIT/2026 Season/Summer Promotion_Semifinals_2_3,2026-05-23 19:13:00,26.10,P11 Esports,Huubiii,Ashe,Bot,winning_opponent,StoneHenge Esports,P11 Esports,Lethal Tempo,0.9886363636363636,176,Lord Dominik's Regards + Hexoptics C44 + Phantom Dancer,"Lord Dominik's Regards, Hexoptics C44, Phantom Dancer, Blade of the Ruined King, Infinity Edge",Blade of the Ruined King,False,True,rare item(s): Blade of the Ruined King:0.6%(1/176)
LCS/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-23 21:50:00,26.10,FlyQuest,Gryffinn,Shyvana,Jungle,winning_opponent,Cloud9,FlyQuest,Press the Attack,0.5833333333333334,12,Trinity Force + Control Ward + Mercury's Treads,"Trinity Force, Control Ward, Mercury's Treads, Death's Dance, Tunneler, Spear of Shojin",Tunneler,False,True,rare item(s): Tunneler:8.3%(1/12)
LCS/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-23 21:50:00,26.10,FlyQuest,Massu,Sivir,Bot,winning_opponent,Cloud9,FlyQuest,Lethal Tempo,1.0,69,Doran's Bow + Essence Reaver + Infinity Edge,"Doran's Bow, Essence Reaver, Infinity Edge, Immortal Shieldbow, Zeal","Immortal Shieldbow, Zeal",False,True,rare item(s): Immortal Shieldbow:2.9%(2/69); Zeal:2.9%(2/69)
Comic Con Baltics 2026_Finals_1_4,2026-05-24 11:16:00,26.10,Wilderness Gaming,Krytybu,Volibear,Top,winning_opponent,Kenty,Wilderness Gaming,Lethal Tempo,0.3333333333333333,6,Doran's Ring + Dusk and Dawn + Warden's Mail,"Doran's Ring, Dusk and Dawn, Warden's Mail, Spirit Visage, Zeke's Convergence, Ionian Boots of Lucidity","Zeke's Convergence, Ionian Boots of Lucidity",False,True,rare item(s): Zeke's Convergence:16.7%(1/6); Ionian Boots of Lucidity:16.7%(1/6)
Comic Con Baltics 2026_Finals_1_4,2026-05-24 11:16:00,26.10,Wilderness Gaming,Ploxy,Maokai,Jungle,winning_opponent,Kenty,Wilderness Gaming,First Strike,0.5769230769230769,26,Bloodletter's Curse + Liandry's Torment + Protoplasm Harness,"Bloodletter's Curse, Liandry's Torment, Protoplasm Harness, Mercury's Treads, Unending Despair, Ruby Crystal","Protoplasm Harness, Unending Despair, Ruby Crystal",False,True,rare item(s): Protoplasm Harness:19.2%(5/26); Unending Despair:11.5%(3/26); Ruby Crystal:19.2%(5/26)
Comic Con Baltics 2026_Finals_1_4,2026-05-24 11:16:00,26.10,Wilderness Gaming,Nomi,Caitlyn,Bot,winning_opponent,Kenty,Wilderness Gaming,Lethal Tempo,0.9014084507042254,142,B. F. Sword + Hexoptics C44 + Infinity Edge,"B. F. Sword, Hexoptics C44, Infinity Edge, Rapid Firecannon, Lord Dominik's Regards, Vampiric Scepter","B. F. Sword, Vampiric Scepter",False,True,rare item(s): B. F. Sword:14.8%(21/142); Vampiric Scepter:11.3%(16/142)
Comic Con Baltics 2026_Finals_1_4,2026-05-24 11:16:00,26.10,Wilderness Gaming,Zoophobias,Thresh,Support,winning_opponent,Kenty,Wilderness Gaming,Aftershock,0.38461538461538464,13,Mikael's Blessing + Celestial Opposition + Kindlegem,"Mikael's Blessing, Celestial Opposition, Kindlegem, Knight's Vow, Null-Magic Mantle, Ionian Boots of Lucidity",Null-Magic Mantle,False,True,rare item(s): Null-Magic Mantle:15.4%(2/13)
LIT/2026 Season/Summer Promotion_Finals_1_1,2026-05-24 16:11:00,26.10,P11 Esports,Demo,Sion,Top,winning_opponent,Epitomy Esports,P11 Esports,Grasp of the Undying,0.9476744186046512,172,"Doran's Helm + Mercury's Treads + Jak'Sho, The Protean","Doran's Helm, Mercury's Treads, Jak'Sho, The Protean, Null-Magic Mantle, Kaenic Rookern, Unending Despair","Doran's Helm, Null-Magic Mantle",False,True,rare item(s): Doran's Helm:18.0%(31/172); Null-Magic Mantle:7.0%(12/172)
LIT/2026 Season/Summer Promotion_Finals_1_1,2026-05-24 16:11:00,26.10,P11 Esports,Keyross,Zaahen,Jungle,winning_opponent,Epitomy Esports,P11 Esports,Conqueror,1.0,23,Sundered Sky + Trinity Force + Plated Steelcaps,"Sundered Sky, Trinity Force, Plated Steelcaps, Guardian Angel",Guardian Angel,False,True,rare item(s): Guardian Angel:13.0%(3/23)
LIT/2026 Season/Summer Promotion_Finals_1_1,2026-05-24 16:11:00,26.10,P11 Esports,Budino,Ryze,Mid,winning_opponent,Epitomy Esports,P11 Esports,Deathfire Touch,0.9367816091954023,174,Actualizer + Seraph's Embrace + Armored Advance,"Actualizer, Seraph's Embrace, Armored Advance, Rod of Ages",Armored Advance,False,True,rare item(s): Armored Advance:1.7%(3/174)
