match_id,date,patch,team,player,champion,role,case_context,op_losing_team,winning_opponent,key_rune,key_rune_usage_rate,champion_role_games,item_signature,item_inventory,rare_items,unusual_rune_flag,rare_item_flag,exception_note
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4,2026-05-29 20:18:00,26.10,RED OUAT,Chover,Taliyah,Mid,op_losing_teammate,RED OUAT,FUSE,Deathfire Touch,0.4,65,Rabadon's Deathcap + Seraph's Embrace + Crimson Lucidity,"Rabadon's Deathcap, Seraph's Embrace, Crimson Lucidity, Rylai's Crystal Scepter, Void Staff, Control Ward",Void Staff,False,True,rare item(s): Void Staff:9.2%(6/65)
CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2,2026-05-30 17:07:00,26.11,LØS,Feisty,Annie,Mid,op_losing_teammate,LØS,Fluxo W7M,Deathfire Touch,0.4358974358974359,39,Malignance + Hextech Rocketbelt + Needlessly Large Rod,"Malignance, Hextech Rocketbelt, Needlessly Large Rod, Spellslinger's Shoes, Needlessly Large Rod","Needlessly Large Rod, Needlessly Large Rod",False,True,rare item(s): Needlessly Large Rod:17.9%(7/39); Needlessly Large Rod:17.9%(7/39)
LCP/2026 Season/Split 2 Playoffs_Round 3_1_3,2026-05-31 10:54:00,26.10,Team Secret Whales,Pun,Gnar,Top,op_losing_teammate,Team Secret Whales,Deep Cross Gaming,Fleet Footwork,0.7734375,128,Sterak's Gage + Control Ward + Plated Steelcaps,"Sterak's Gage, Control Ward, Plated Steelcaps, Trinity Force, Jak'Sho, The Protean","Control Ward, Jak'Sho, The Protean",False,True,"rare item(s): Control Ward:19.5%(25/128); Jak'Sho, The Protean:7.8%(10/128)"
LCP/2026 Season/Split 2 Playoffs_Round 3_1_3,2026-05-31 10:54:00,26.10,Team Secret Whales,Hizto,Lee Sin,Jungle,op_losing_teammate,Team Secret Whales,Deep Cross Gaming,Conqueror,1.0,123,Black Cleaver + Control Ward + Sundered Sky,"Black Cleaver, Control Ward, Sundered Sky, Guardian Angel, Ruby Crystal, Plated Steelcaps",Ruby Crystal,False,True,rare item(s): Ruby Crystal:8.1%(10/123)
LCP/2026 Season/Split 2 Playoffs_Round 3_1_3,2026-05-31 10:54:00,26.10,Team Secret Whales,Bie,Nautilus,Support,op_losing_teammate,Team Secret Whales,Deep Cross Gaming,Aftershock,0.9106145251396648,179,Celestial Opposition + Locket of the Iron Solari + Plated Steelcaps,"Celestial Opposition, Locket of the Iron Solari, Plated Steelcaps, Bandlepipes, Kindlegem",Bandlepipes,False,True,rare item(s): Bandlepipes:16.8%(30/179)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Marere Invokers,Yozan,Gnar,Top,op_losing_teammate,Marere Invokers,Barulhinhos,Fleet Footwork,0.6774193548387096,62,Doran's Blade + Ruby Crystal + Black Cleaver,"Doran's Blade, Ruby Crystal, Black Cleaver, Plated Steelcaps, Tunneler, Trinity Force",Tunneler,False,True,rare item(s): Tunneler:14.5%(9/62)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Marere Invokers,Kairos748,Viktor,Mid,op_losing_teammate,Marere Invokers,Barulhinhos,Deathfire Touch,0.9538461538461539,65,Liandry's Torment + Oblivion Orb + Amplifying Tome,"Liandry's Torment, Oblivion Orb, Amplifying Tome, Crimson Lucidity, Zhonya's Hourglass, Blackfire Torch","Oblivion Orb, Amplifying Tome",False,True,rare item(s): Oblivion Orb:4.6%(3/65); Amplifying Tome:15.4%(10/65)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Marere Invokers,Rosa,Ezreal,Bot,op_losing_teammate,Marere Invokers,Barulhinhos,Lethal Tempo,0.9741379310344828,116,Doran's Bow + Muramana + Endless Hunger,"Doran's Bow, Muramana, Endless Hunger, Glowing Mote, Trinity Force, Last Whisper","Glowing Mote, Last Whisper",False,True,rare item(s): Glowing Mote:2.6%(3/116); Last Whisper:18.1%(21/116)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,New Meta,advance,Yone,Top,op_losing_teammate,New Meta,Uwinks,Lethal Tempo,0.9,10,Blade of the Ruined King + Mercurial Scimitar + Berserker's Greaves,"Blade of the Ruined King, Mercurial Scimitar, Berserker's Greaves, Immortal Shieldbow, Infinity Edge",Mercurial Scimitar,False,True,rare item(s): Mercurial Scimitar:20.0%(2/10)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,New Meta,Alps,Anivia,Mid,op_losing_teammate,New Meta,Uwinks,Deathfire Touch,0.36486486486486486,74,Rod of Ages + Liandry's Torment + Amplifying Tome,"Rod of Ages, Liandry's Torment, Amplifying Tome, Malignance, Swiftmarch","Liandry's Torment, Amplifying Tome",False,True,rare item(s): Liandry's Torment:17.6%(13/74); Amplifying Tome:16.2%(12/74)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,New Meta,uKyo,Shen,Support,op_losing_teammate,New Meta,Uwinks,Unsealed Spellbook,0.3333333333333333,6,Locket of the Iron Solari + Protoplasm Harness + Celestial Opposition,"Locket of the Iron Solari, Protoplasm Harness, Celestial Opposition, Plated Steelcaps, Ruby Crystal","Plated Steelcaps, Ruby Crystal",False,True,rare item(s): Plated Steelcaps:16.7%(1/6); Ruby Crystal:16.7%(1/6)
LES/2026 Season/Spring Playoffs_Semifinals_1_2,2026-06-03 15:57:00,26.10,Barça eSports,Macaquinho,Annie,Mid,op_losing_teammate,Barça eSports,Team Heretics Academy,Deathfire Touch,0.6226415094339622,106,Rabadon's Deathcap + Swiftmarch + Hextech Alternator,"Rabadon's Deathcap, Swiftmarch, Hextech Alternator, Malignance, Liandry's Torment, Dark Seal","Rabadon's Deathcap, Hextech Alternator",False,True,rare item(s): Rabadon's Deathcap:14.2%(15/106); Hextech Alternator:9.4%(10/106)
LES/2026 Season/Spring Playoffs_Semifinals_1_2,2026-06-03 15:57:00,26.10,Barça eSports,Oscure,Nautilus,Support,op_losing_teammate,Barça eSports,Team Heretics Academy,Aftershock,0.9106145251396648,179,Locket of the Iron Solari + Mercury's Treads + Celestial Opposition,"Locket of the Iron Solari, Mercury's Treads, Celestial Opposition, Bandlepipes, Cloth Armor, Ruby Crystal",Bandlepipes,False,True,rare item(s): Bandlepipes:16.8%(30/179)
Arabian League/2026 Season/Summer Promotion_Round 1_3_1,2026-06-03 16:06:00,26.11,GnG Amazigh,Jasten,Kai'Sa,Bot,op_losing_teammate,GnG Amazigh,NextGeneration Esports,Lethal Tempo,1.0,27,Infinity Edge + B. F. Sword + Bloodthirster,"Infinity Edge, B. F. Sword, Bloodthirster, Kraken Slayer, Guinsoo's Rageblade, Phantom Dancer","Infinity Edge, B. F. Sword, Bloodthirster",False,True,rare item(s): Infinity Edge:11.1%(3/27); B. F. Sword:14.8%(4/27); Bloodthirster:11.1%(3/27)
Arabian League/2026 Season/Summer Promotion_Round 1_3_1,2026-06-03 16:06:00,26.11,GnG Amazigh,Enoch,Neeko,Support,op_losing_teammate,GnG Amazigh,NextGeneration Esports,Arcane Comet,1.0,45,Celestial Opposition + Hextech Rocketbelt + Frozen Heart,"Celestial Opposition, Hextech Rocketbelt, Frozen Heart, Glowing Mote, Ionian Boots of Lucidity, Amplifying Tome","Frozen Heart, Glowing Mote, Amplifying Tome",False,True,rare item(s): Frozen Heart:20.0%(9/45); Glowing Mote:8.9%(4/45); Amplifying Tome:8.9%(4/45)
LES/2026 Season/Spring Playoffs_Semifinals_2_4,2026-06-04 18:07:00,26.10,UCAM Esports,Kozi,Olaf,Top,op_losing_teammate,UCAM Esports,Movistar KOI Fénix,Conqueror,1.0,23,Ravenous Hydra + Death's Dance + Plated Steelcaps,"Ravenous Hydra, Death's Dance, Plated Steelcaps, Steel Sigil, Experimental Hexplate, Control Ward",Ravenous Hydra,False,True,rare item(s): Ravenous Hydra:17.4%(4/23)
LES/2026 Season/Spring Playoffs_Semifinals_2_4,2026-06-04 18:07:00,26.10,UCAM Esports,bluerzor,Jarvan IV,Jungle,op_losing_teammate,UCAM Esports,Movistar KOI Fénix,Conqueror,1.0,166,Mercury's Treads + Guardian Angel + Control Ward,"Mercury's Treads, Guardian Angel, Control Ward, Sundered Sky, Cloth Armor, Black Cleaver",Cloth Armor,False,True,rare item(s): Cloth Armor:9.0%(15/166)
LES/2026 Season/Spring Playoffs_Semifinals_2_4,2026-06-04 18:07:00,26.10,UCAM Esports,ESCIK,LeBlanc,Mid,op_losing_teammate,UCAM Esports,Movistar KOI Fénix,Electrocute,1.0,31,Stormsurge + Blasting Wand + Shadowflame,"Stormsurge, Blasting Wand, Shadowflame, Spellslinger's Shoes, Luden's Echo, Control Ward",Blasting Wand,False,True,rare item(s): Blasting Wand:3.2%(1/31)
LES/2026 Season/Spring Playoffs_Semifinals_2_4,2026-06-04 18:07:00,26.10,UCAM Esports,iLevi,Nautilus,Support,op_losing_teammate,UCAM Esports,Movistar KOI Fénix,Aftershock,0.9106145251396648,179,Locket of the Iron Solari + Protoplasm Harness + Celestial Opposition,"Locket of the Iron Solari, Protoplasm Harness, Celestial Opposition, Mercury's Treads, Kindlegem, Null-Magic Mantle",Null-Magic Mantle,False,True,rare item(s): Null-Magic Mantle:10.6%(19/179)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1,2026-06-04 20:05:00,26.11,Kuma eSports B,Tiran,Sion,Top,op_losing_teammate,Kuma eSports B,Marere Invokers,Grasp of the Undying,0.9431818181818182,88,Doran's Helm + Unending Despair + Chain Vest,"Doran's Helm, Unending Despair, Chain Vest, Plated Steelcaps, Spirit Visage, Negatron Cloak",Negatron Cloak,False,True,rare item(s): Negatron Cloak:14.8%(13/88)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1,2026-06-04 20:05:00,26.11,Kuma eSports B,DarkHarvest,Ryze,Mid,op_losing_teammate,Kuma eSports B,Marere Invokers,Deathfire Touch,0.945054945054945,91,Seraph's Embrace + Actualizer + Amplifying Tome,"Seraph's Embrace, Actualizer, Amplifying Tome, Rod of Ages, Swiftmarch, Doran's Ring",Amplifying Tome,False,True,rare item(s): Amplifying Tome:16.5%(15/91)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1,2026-06-04 20:05:00,26.11,Kuma eSports B,Schastye,Lucian,Bot,op_losing_teammate,Kuma eSports B,Marere Invokers,Press the Attack,0.9733333333333334,75,Mortal Reminder + Essence Reaver + Navori Flickerblade,"Mortal Reminder, Essence Reaver, Navori Flickerblade, Cloak of Agility, Control Ward, Pickaxe","Mortal Reminder, Control Ward, Pickaxe",False,True,rare item(s): Mortal Reminder:18.7%(14/75); Control Ward:20.0%(15/75); Pickaxe:9.3%(7/75)
NLC/2026 Season/Spring Playoffs_Finals_1_2,2026-06-05 17:00:00,26.11,Ruddy Corporation,MadsF,Sivir,Bot,op_losing_teammate,Ruddy Corporation,Verdant,Lethal Tempo,0.9791666666666666,48,Essence Reaver + Cloak of Agility + Navori Flickerblade,"Essence Reaver, Cloak of Agility, Navori Flickerblade, Infinity Edge, Doran's Bow",Cloak of Agility,False,True,rare item(s): Cloak of Agility:18.8%(9/48)
LCS/2026 Season/Spring Playoffs_Round 2_1_1,2026-06-06 20:09:00,26.11,FlyQuest,Gakgos,Jayce,Top,op_losing_teammate,FlyQuest,Team Liquid,Grasp of the Undying,0.49056603773584906,53,Tunneler + Youmuu's Ghostblade + Ionian Boots of Lucidity,"Tunneler, Youmuu's Ghostblade, Ionian Boots of Lucidity, Muramana, Serylda's Grudge, Serpent's Fang",Tunneler,False,True,rare item(s): Tunneler:5.7%(3/53)
LCS/2026 Season/Spring Playoffs_Round 2_1_1,2026-06-06 20:09:00,26.11,FlyQuest,Quad,Cassiopeia,Mid,op_losing_teammate,FlyQuest,Team Liquid,Deathfire Touch,1.0,71,Rylai's Crystal Scepter + Void Staff + Rod of Ages,"Rylai's Crystal Scepter, Void Staff, Rod of Ages, Crimson Lucidity, Seraph's Embrace, Fated Ashes","Void Staff, Crimson Lucidity, Fated Ashes",False,True,rare item(s): Void Staff:14.1%(10/71); Crimson Lucidity:9.9%(7/71); Fated Ashes:4.2%(3/71)
LCS/2026 Season/Spring Playoffs_Round 2_1_1,2026-06-06 20:09:00,26.11,FlyQuest,Massu,Ezreal,Bot,op_losing_teammate,FlyQuest,Team Liquid,Lethal Tempo,0.9741379310344828,116,Doran's Bow + Trinity Force + Muramana,"Doran's Bow, Trinity Force, Muramana, Spear of Shojin, Lord Dominik's Regards, Caulfield's Warhammer",Lord Dominik's Regards,False,True,rare item(s): Lord Dominik's Regards:5.2%(6/116)
LCS/2026 Season/Spring Playoffs_Round 2_1_1,2026-06-06 20:09:00,26.11,FlyQuest,Cryogen,Neeko,Support,op_losing_teammate,FlyQuest,Team Liquid,Arcane Comet,1.0,45,Celestial Opposition + Ionian Boots of Lucidity + Imperial Mandate,"Celestial Opposition, Ionian Boots of Lucidity, Imperial Mandate, Shattered Armguard, Hextech Rocketbelt, Oblivion Orb","Imperial Mandate, Shattered Armguard",False,True,rare item(s): Imperial Mandate:11.1%(5/45); Shattered Armguard:15.6%(7/45)
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3,2026-06-07 12:00:00,26.10,Priority,VOPI,Shen,Top,op_losing_teammate,Priority,Andromeda Gaming,Grasp of the Undying,0.9655172413793104,29,Plated Steelcaps + Kindlegem + Titanic Hydra,"Plated Steelcaps, Kindlegem, Titanic Hydra, Dark Seal, Verdant Barrier, Doran's Helm","Dark Seal, Verdant Barrier",False,True,rare item(s): Dark Seal:3.4%(1/29); Verdant Barrier:3.4%(1/29)
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3,2026-06-07 12:00:00,26.10,Priority,Arp,Pantheon,Jungle,op_losing_teammate,Priority,Andromeda Gaming,Conqueror,1.0,126,Black Cleaver + Pickaxe + Sundered Sky,"Black Cleaver, Pickaxe, Sundered Sky, Caulfield's Warhammer, Plated Steelcaps, Cloth Armor","Pickaxe, Caulfield's Warhammer, Cloth Armor",False,True,rare item(s): Pickaxe:9.5%(12/126); Caulfield's Warhammer:11.1%(14/126); Cloth Armor:11.1%(14/126)
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3,2026-06-07 12:00:00,26.10,Priority,KAKSOOON,Taliyah,Mid,op_losing_teammate,Priority,Andromeda Gaming,Stormraider's Surge,0.3230769230769231,65,Cosmic Drive + Seraph's Embrace + Amplifying Tome,"Cosmic Drive, Seraph's Embrace, Amplifying Tome, Crimson Lucidity, Doran's Ring","Cosmic Drive, Amplifying Tome",False,True,rare item(s): Cosmic Drive:3.1%(2/65); Amplifying Tome:6.2%(4/65)
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3,2026-06-07 12:00:00,26.10,Priority,ENVYYY,Bard,Support,op_losing_teammate,Priority,Andromeda Gaming,Electrocute,0.9748427672955975,159,Boots of Swiftness + Mikael's Blessing + Bloodsong,"Boots of Swiftness, Mikael's Blessing, Bloodsong, Dark Seal, Glowing Mote, Dead Man's Plate","Dark Seal, Glowing Mote",False,True,rare item(s): Dark Seal:0.6%(1/159); Glowing Mote:4.4%(7/159)
LCS/2026 Season/Spring Playoffs_Round 2_2_1,2026-06-07 20:11:00,26.11,Cloud9,Thanatos,Sion,Top,op_losing_teammate,Cloud9,LYON (2024 American Team),Grasp of the Undying,0.9431818181818182,88,Plated Steelcaps + Knight's Vow + Unending Despair,"Plated Steelcaps, Knight's Vow, Unending Despair, Jak'Sho, The Protean, Spirit Visage",Knight's Vow,False,True,rare item(s): Knight's Vow:5.7%(5/88)
LCS/2026 Season/Spring Playoffs_Round 2_2_1,2026-06-07 20:11:00,26.11,Cloud9,Zven,Senna,Bot,op_losing_teammate,Cloud9,LYON (2024 American Team),Deathfire Touch,0.5581395348837209,43,Hexoptics C44 + Statikk Shiv + Black Cleaver,"Hexoptics C44, Statikk Shiv, Black Cleaver, Infinity Edge, Steel Sigil, Doran's Helm",Steel Sigil,False,True,rare item(s): Steel Sigil:2.3%(1/43)
LCS/2026 Season/Spring Playoffs_Round 2_2_1,2026-06-07 20:11:00,26.11,Cloud9,Vulcan,Nautilus,Support,op_losing_teammate,Cloud9,LYON (2024 American Team),Aftershock,0.9207920792079208,101,Locket of the Iron Solari + Solstice Sleigh + Plated Steelcaps,"Locket of the Iron Solari, Solstice Sleigh, Plated Steelcaps, Knight's Vow, Protoplasm Harness, Kindlegem",Solstice Sleigh,False,True,rare item(s): Solstice Sleigh:6.9%(7/101)
EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1,2026-06-08 15:12:00,26.11,Partizan Sangal,Chan,K'Sante,Top,op_losing_teammate,Partizan Sangal,Karmine Corp Blue,Grasp of the Undying,0.7888888888888889,90,Kaenic Rookern + Giant's Belt + Randuin's Omen,"Kaenic Rookern, Giant's Belt, Randuin's Omen, Iceborn Gauntlet, Doran's Helm, Mercury's Treads","Giant's Belt, Randuin's Omen",False,True,rare item(s): Giant's Belt:13.3%(12/90); Randuin's Omen:17.8%(16/90)
EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1,2026-06-08 15:12:00,26.11,Partizan Sangal,ShyCarry,Ezreal,Bot,op_losing_teammate,Partizan Sangal,Karmine Corp Blue,Lethal Tempo,0.9741379310344828,116,Pickaxe + Trinity Force + Muramana,"Pickaxe, Trinity Force, Muramana, Spear of Shojin, Serylda's Grudge",Pickaxe,False,True,rare item(s): Pickaxe:14.7%(17/116)
EMEA Masters/2026 Season/Spring Play-In_Round 2_4_1,2026-06-08 16:35:00,26.11,Bomba Team,frajgo,Varus,Top,op_losing_teammate,Bomba Team,Ruddy Corporation,Lethal Tempo,0.6666666666666666,18,Doran's Bow + Long Sword + Zhonya's Hourglass,"Doran's Bow, Long Sword, Zhonya's Hourglass, Experimental Hexplate, Guinsoo's Rageblade, Boots of Swiftness","Long Sword, Boots of Swiftness",False,True,rare item(s): Long Sword:5.6%(1/18); Boots of Swiftness:16.7%(3/18)
EMEA Masters/2026 Season/Spring Play-In_Round 2_4_1,2026-06-08 16:35:00,26.11,Bomba Team,Mrozku,Aurora,Mid,op_losing_teammate,Bomba Team,Ruddy Corporation,Electrocute,1.0,53,Amplifying Tome + Hextech Rocketbelt + Shadowflame,"Amplifying Tome, Hextech Rocketbelt, Shadowflame, Spellslinger's Shoes, Dark Seal, Void Staff",Void Staff,False,True,rare item(s): Void Staff:17.0%(9/53)
EMEA Masters/2026 Season/Spring Play-In_Round 2_4_1,2026-06-08 16:35:00,26.11,Bomba Team,minemaciek,Neeko,Support,op_losing_teammate,Bomba Team,Ruddy Corporation,Arcane Comet,1.0,45,Redemption + Hextech Rocketbelt + Celestial Opposition,"Redemption, Hextech Rocketbelt, Celestial Opposition, Ionian Boots of Lucidity, Null-Magic Mantle, Kindlegem","Redemption, Null-Magic Mantle",False,True,rare item(s): Redemption:4.4%(2/45); Null-Magic Mantle:8.9%(4/45)
EMEA Masters/2026 Season/Spring Play-In_Round 3_3_1,2026-06-08 18:04:00,26.11,Otter Side,Hanma,K'Sante,Top,op_losing_teammate,Otter Side,Bomba Team,Grasp of the Undying,0.7888888888888889,90,Kaenic Rookern + Zeke's Convergence + Giant's Belt,"Kaenic Rookern, Zeke's Convergence, Giant's Belt, Null-Magic Mantle, Plated Steelcaps","Zeke's Convergence, Giant's Belt, Null-Magic Mantle",False,True,rare item(s): Zeke's Convergence:12.2%(11/90); Giant's Belt:13.3%(12/90); Null-Magic Mantle:8.9%(8/90)
EMEA Masters/2026 Season/Spring Play-In_Round 3_3_1,2026-06-08 18:04:00,26.11,Otter Side,Camana,Ryze,Mid,op_losing_teammate,Otter Side,Bomba Team,Deathfire Touch,0.945054945054945,91,Doran's Ring + Rod of Ages + Chainlaced Crushers,"Doran's Ring, Rod of Ages, Chainlaced Crushers, Seraph's Embrace, Blasting Wand, Amplifying Tome","Blasting Wand, Amplifying Tome",False,True,rare item(s): Blasting Wand:7.7%(7/91); Amplifying Tome:16.5%(15/91)
EMEA Masters/2026 Season/Spring Play-In_Round 3_3_1,2026-06-08 18:04:00,26.11,Otter Side,Cimpo,Jhin,Bot,op_losing_teammate,Otter Side,Bomba Team,Fleet Footwork,0.9420289855072463,69,Doran's Blade + Refillable Potion + Hexoptics C44,"Doran's Blade, Refillable Potion, Hexoptics C44, Infinity Edge, Long Sword, Cloak of Agility",Refillable Potion,False,True,rare item(s): Refillable Potion:10.1%(7/69)
EMEA Masters/2026 Season/Spring Play-In_Round 3_6_1,2026-06-08 18:05:00,26.11,FN Esports,Xicor,Caitlyn,Bot,op_losing_teammate,FN Esports,Frites Esports Club,Lethal Tempo,0.9523809523809523,63,Lord Dominik's Regards + Hexoptics C44 + Doran's Blade,"Lord Dominik's Regards, Hexoptics C44, Doran's Blade, Infinity Edge",Doran's Blade,False,True,rare item(s): Doran's Blade:6.3%(4/63)
EMEA Masters/2026 Season/Spring Play-In_Round 3_6_1,2026-06-08 18:05:00,26.11,FN Esports,Insane1,Nautilus,Support,op_losing_teammate,FN Esports,Frites Esports Club,Aftershock,0.9207920792079208,101,Locket of the Iron Solari + Celestial Opposition + Mercury's Treads,"Locket of the Iron Solari, Celestial Opposition, Mercury's Treads, Kindlegem, Chain Vest, Rejuvenation Bead","Chain Vest, Rejuvenation Bead",False,True,rare item(s): Chain Vest:7.9%(8/101); Rejuvenation Bead:2.0%(2/101)
Esports World Cup 2026/Online Qualifiers/South America_Round 2_1_3,2026-06-08 21:06:00,26.11,LØS,Zest,Jayce,Top,op_losing_teammate,LØS,Vivo Keyd Stars,Grasp of the Undying,0.49056603773584906,53,Youmuu's Ghostblade + Mercury's Treads + Control Ward,"Youmuu's Ghostblade, Mercury's Treads, Control Ward, Muramana, Voltaic Cyclosword, Serylda's Grudge","Mercury's Treads, Control Ward",False,True,rare item(s): Mercury's Treads:18.9%(10/53); Control Ward:15.1%(8/53)
Esports World Cup 2026/Online Qualifiers/South America_Round 2_1_3,2026-06-08 21:06:00,26.11,LØS,Feisty,Galio,Mid,op_losing_teammate,LØS,Vivo Keyd Stars,Stormraider's Surge,0.7692307692307693,26,Dark Seal + Hextech Rocketbelt + Control Ward,"Dark Seal, Hextech Rocketbelt, Control Ward, Hollow Radiance, Chainlaced Crushers, Doran's Ring",Control Ward,False,True,rare item(s): Control Ward:11.5%(3/26)
Esports World Cup 2026/Online Qualifiers/South America_Round 2_1_3,2026-06-08 21:06:00,26.11,LØS,Ackerman,Pyke,Support,op_losing_teammate,LØS,Vivo Keyd Stars,Hail of Blades,0.9444444444444444,18,Solstice Sleigh + Quicksilver Sash + Umbral Glaive,"Solstice Sleigh, Quicksilver Sash, Umbral Glaive, Boots of Swiftness, Serrated Dirk, Long Sword","Solstice Sleigh, Quicksilver Sash",False,True,rare item(s): Solstice Sleigh:11.1%(2/18); Quicksilver Sash:11.1%(2/18)
2026 Asia Masters_Day 2_2_2,2026-06-09 08:41:00,26.11,Bilibili Gaming Junior,Liangchen,Jayce,Top,op_losing_teammate,Bilibili Gaming Junior,T1 Esports Academy,Stormraider's Surge,0.33962264150943394,53,Doran's Blade + Black Cleaver + Rectrix,"Doran's Blade, Black Cleaver, Rectrix, Serrated Dirk, Ionian Boots of Lucidity, Muramana",Rectrix,False,True,rare item(s): Rectrix:1.9%(1/53)
2026 Asia Masters_Day 2_2_2,2026-06-09 08:41:00,26.11,Bilibili Gaming Junior,Sanling,Sylas,Mid,op_losing_teammate,Bilibili Gaming Junior,T1 Esports Academy,Conqueror,0.7647058823529411,17,Hextech Rocketbelt + Crimson Lucidity + Glowing Mote,"Hextech Rocketbelt, Crimson Lucidity, Glowing Mote, Dark Seal, Blasting Wand, Aether Wisp","Glowing Mote, Blasting Wand, Aether Wisp",False,True,rare item(s): Glowing Mote:5.9%(1/17); Blasting Wand:11.8%(2/17); Aether Wisp:5.9%(1/17)
2026 Asia Masters_Day 2_2_2,2026-06-09 08:41:00,26.11,Bilibili Gaming Junior,chesterbb,Sivir,Bot,op_losing_teammate,Bilibili Gaming Junior,T1 Esports Academy,Lethal Tempo,0.9791666666666666,48,Navori Flickerblade + Essence Reaver + Control Ward,"Navori Flickerblade, Essence Reaver, Control Ward, Infinity Edge",Control Ward,False,True,rare item(s): Control Ward:18.8%(9/48)
Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1,2026-06-09 20:07:00,26.11,Golden Lions,Saifer,Anivia,Mid,op_losing_teammate,Golden Lions,Volticons,Electrocute,0.75,44,Liandry's Torment + Rod of Ages + Haunting Guise,"Liandry's Torment, Rod of Ages, Haunting Guise, Dark Seal, Malignance, Swiftmarch",Haunting Guise,False,True,rare item(s): Haunting Guise:6.8%(3/44)
Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1,2026-06-09 20:07:00,26.11,Golden Lions,Strensh,Varus,Bot,op_losing_teammate,Golden Lions,Volticons,Lethal Tempo,0.3076923076923077,39,"Jak'Sho, The Protean + Negatron Cloak + Guinsoo's Rageblade","Jak'Sho, The Protean, Negatron Cloak, Guinsoo's Rageblade, Terminus, Statikk Shiv","Jak'Sho, The Protean, Negatron Cloak",False,True,"rare item(s): Jak'Sho, The Protean:10.3%(4/39); Negatron Cloak:7.7%(3/39)"
Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1,2026-06-09 20:07:00,26.11,Golden Lions,Gastruks,Leona,Support,op_losing_teammate,Golden Lions,Volticons,Aftershock,1.0,34,Plated Steelcaps + Locket of the Iron Solari + Celestial Opposition,"Plated Steelcaps, Locket of the Iron Solari, Celestial Opposition, Ruby Crystal, Zeke's Convergence","Ruby Crystal, Zeke's Convergence",False,True,rare item(s): Ruby Crystal:14.7%(5/34); Zeke's Convergence:17.6%(6/34)
Esports World Cup 2026/Online Qualifiers/South America_Round 2_4_1,2026-06-10 21:23:00,26.11,paiN Gaming,Keine,Viktor,Mid,op_losing_teammate,paiN Gaming,LØS,Deathfire Touch,0.9538461538461539,65,Hextech Rocketbelt + Needlessly Large Rod + Hextech Alternator,"Hextech Rocketbelt, Needlessly Large Rod, Hextech Alternator, Blackfire Torch, Crimson Lucidity, Doran's Ring",Hextech Alternator,False,True,rare item(s): Hextech Alternator:4.6%(3/65)
Esports World Cup 2026/Online Qualifiers/South America_Round 2_4_1,2026-06-10 21:23:00,26.11,paiN Gaming,Marvin,Xayah,Bot,op_losing_teammate,paiN Gaming,LØS,Conqueror,0.7894736842105263,38,Infinity Edge + Doran's Bow + Essence Reaver,"Infinity Edge, Doran's Bow, Essence Reaver, Navori Flickerblade, Executioner's Calling, Long Sword","Executioner's Calling, Long Sword",False,True,rare item(s): Executioner's Calling:5.3%(2/38); Long Sword:10.5%(4/38)
Esports World Cup 2026/Online Qualifiers/South America_Round 2_4_1,2026-06-10 21:23:00,26.11,paiN Gaming,Kuri,Rakan,Support,op_losing_teammate,paiN Gaming,LØS,Unsealed Spellbook,0.3392857142857143,56,Ionian Boots of Lucidity + Locket of the Iron Solari + Celestial Opposition,"Ionian Boots of Lucidity, Locket of the Iron Solari, Celestial Opposition, Zeke's Convergence, Kindlegem, Cloth Armor",Cloth Armor,False,True,rare item(s): Cloth Armor:19.6%(11/56)
